Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MonthlyDebt,NonRealEstateLoans
51619,0,0.021631694,69.0,0,9900.0,7.0,0,0.0,0,1.0,53.994550499999995,7.0
51620,0,0.9999999,55.0,2,4547.948254523455,0.0,1,0.0,0,0.0,31.0,0.0
51621,0,0.9999999,26.0,0,1907.0,2.0,0,0.0,0,0.0,674.646226595,2.0
51622,0,0.431722689,55.0,0,8307.0,13.0,0,0.0,0,2.0,1783.785269916,13.0
51623,0,0.0,80.0,0,5814.852180204523,6.0,0,1.0,0,1.0,943.0,5.0
51624,1,0.979085268,55.0,3,7500.0,10.0,1,0.0,0,0.0,2728.636185,10.0
51625,0,0.0,62.0,0,7334.724299714978,10.0,0,2.0,0,0.0,2954.0,8.0
51626,0,0.00323151,74.0,0,10500.0,2.0,0,0.0,0,0.0,0.9995999999999999,2.0
51627,0,0.262956174,26.0,0,2807.0,2.0,0,0.0,0,0.0,46.983262844,2.0
51628,0,0.022145301,59.0,0,4841.295086290349,9.0,0,1.0,0,0.0,764.0,8.0
51629,0,0.0,42.0,0,4833.0,4.0,0,1.0,0,0.0,1046.7834088949999,3.0
51630,0,0.010047155,43.0,0,7083.0,8.0,0,1.0,0,0.0,1507.7871228059998,7.0
51631,0,0.010166536,63.0,0,3333.0,9.0,0,0.0,0,0.0,617.814635691,9.0
51632,0,0.910299003,40.0,0,3100.0,4.0,2,1.0,0,1.0,2601.1609146,3.0
51634,0,0.12976828,51.0,0,1500.0,14.0,0,0.0,0,3.0,150.89939999999999,14.0
51636,0,0.419923572,61.0,0,10248.0,8.0,0,1.0,0,1.0,4290.581328264,7.0
51637,0,0.584856304,50.0,0,2300.0,13.0,0,1.0,0,1.0,3505.4758804000003,12.0
51638,0,0.216597925,46.0,0,4000.0,9.0,0,3.0,0,0.0,2756.310924,6.0
51639,0,0.416926609,71.0,0,14999.698534078247,24.0,0,1.0,0,2.0,6761.0,23.0
51640,0,0.062002404,50.0,0,12253.0,8.0,0,2.0,0,2.0,3656.701570745,6.0
51641,0,0.193220618,47.0,0,12500.0,7.0,0,0.0,1,0.0,490.96072499999997,7.0
51642,0,0.9999999,62.0,0,4154.0,3.0,0,0.0,0,1.0,526.8731632519999,3.0
51643,0,0.5009996,66.0,1,4100.0,9.0,0,2.0,0,1.0,1910.5340146,7.0
51644,0,0.024384874,62.0,0,5052.526721194303,11.0,0,1.0,0,0.0,1002.0,10.0
51645,0,0.019263998,69.0,1,4436.0,14.0,0,1.0,0,0.0,1410.6819930679999,13.0
51646,0,0.046260499,54.0,0,15800.0,4.0,0,1.0,0,2.0,4158.7367862,3.0
51647,0,0.013764582,40.0,1,9400.0,10.0,0,2.0,0,2.0,3252.6539692,8.0
51648,0,0.104263191,49.0,0,3360.0,11.0,0,2.0,0,0.0,1469.5626288,9.0
51649,0,0.0,30.0,0,2880.0,7.0,0,1.0,0,1.0,2379.1738982399997,6.0
51650,1,0.9999999,30.0,0,3910.0,3.0,0,0.0,1,3.0,561.85630224,3.0
51651,0,0.008266299,71.0,0,2500.0,3.0,0,0.0,0,0.0,5.997599999999999,3.0
51652,0,0.771915873,52.0,2,6250.0,8.0,0,2.0,0,0.0,4120.34074375,6.0
51654,0,0.113841545,57.0,0,9200.0,9.0,0,1.0,0,1.0,2433.7354596,8.0
51655,0,0.036210292,40.0,0,6658.713660926177,5.0,0,2.0,0,5.0,2054.0,3.0
51656,0,0.304379708,64.0,0,3500.0,4.0,0,1.0,0,0.0,3837.9034575,3.0
51657,0,0.034500254,74.0,0,4160.0,9.0,0,0.0,0,1.0,62.98485856,9.0
51658,0,0.197058078,36.0,0,3076.0,9.0,0,1.0,0,0.0,1333.5664623119999,8.0
51659,0,0.973721794,48.0,0,31000.0,9.0,0,1.0,0,5.0,1233.960208,8.0
51660,0,0.0,46.0,2,9200.0,22.0,0,9.0,0,2.0,11354.765782400002,13.0
51661,0,0.022145923,63.0,0,0.0,7.0,0,0.0,0,0.0,135.0,7.0
51662,0,0.343300327,47.0,0,14232.0,8.0,0,1.0,0,2.0,4728.6677478,7.0
51663,0,0.346150124,44.0,0,0.0,3.0,0,0.0,0,2.0,321.0,3.0
51664,0,0.0306146,85.0,1,5001.0,5.0,0,1.0,0,1.0,680.863855542,4.0
51665,0,0.25665059,64.0,0,2500.0,13.0,0,1.0,0,1.0,3408.636545,12.0
51666,0,0.04639768,56.0,0,3490.0,2.0,0,1.0,0,0.0,901.7416211200001,1.0
51667,0,0.102626107,60.0,0,4687.451305127246,7.0,0,0.0,0,0.0,199.0,7.0
51668,0,0.879896709,60.0,0,5680.0,17.0,0,2.0,0,1.0,2572.5470896,15.0
51669,0,0.130266878,50.0,0,7182.734856507083,7.0,0,2.0,0,0.0,2701.0,5.0
51670,0,0.223795661,70.0,1,10000.0,18.0,0,2.0,0,0.0,4973.50265,16.0
51671,0,0.032733156,73.0,0,6548.484327640881,12.0,0,2.0,0,0.0,2664.0,10.0
51672,0,0.055172852,76.0,0,7438.424649486586,4.0,0,1.0,0,0.0,3313.0,3.0
51673,0,0.434926214,50.0,0,10436.0,5.0,0,1.0,0,2.0,2697.7414928360004,4.0
51674,0,0.022364022,72.0,0,7000.0,14.0,0,3.0,0,0.0,3830.452794,11.0
51675,0,0.262820866,46.0,0,4000.0,5.0,0,1.0,0,1.0,1240.689828,4.0
51676,0,0.254401202,52.0,1,22500.0,11.0,0,5.0,0,1.0,4913.781615,6.0
51677,0,0.663733501,34.0,0,4800.0,8.0,0,1.0,0,2.0,2224.5365567999997,7.0
51679,0,0.0,29.0,0,900.0,4.0,0,0.0,0,0.0,59.9334075,4.0
51680,0,0.9999999,57.0,0,6293.474955298212,2.0,0,1.0,0,0.0,1938.0,1.0
51681,0,0.509226434,70.0,3,4916.0,11.0,0,0.0,0,0.0,1304.7345932599999,11.0
51682,0,0.140059116,41.0,0,9000.0,15.0,0,2.0,0,1.0,3081.6575909999997,13.0
51683,0,0.586755013,43.0,0,2283.0,5.0,0,0.0,0,0.0,1039.544658198,5.0
51684,0,0.009313499,56.0,1,8800.0,18.0,0,1.0,0,1.0,1748.8012695999998,17.0
51685,0,0.149029287,39.0,0,12500.0,8.0,0,2.0,0,0.0,5962.523,6.0
51686,1,0.916900968,48.0,2,2800.0,5.0,3,1.0,1,2.0,1468.4755456,4.0
51687,0,0.043158085,63.0,0,2166.0,5.0,0,0.0,0,0.0,63.970466388,5.0
51688,0,0.001802099,56.0,0,3375.0,12.0,0,2.0,0,0.0,1267.6244073750001,10.0
51689,0,0.0,29.0,0,4146.700522553614,4.0,0,1.0,0,1.0,1713.0,3.0
51691,0,0.0,67.0,0,9699.872371922896,14.0,0,3.0,0,0.0,4793.0,11.0
51692,0,0.020093122,77.0,0,4500.0,5.0,0,1.0,0,0.0,480.8931345,4.0
51693,0,0.0,71.0,0,1897.0,4.0,0,1.0,0,0.0,920.5147522130001,3.0
51694,0,0.0,65.0,0,4380.0,8.0,0,1.0,0,0.0,2362.4606253600004,7.0
51695,0,0.949631296,38.0,0,3600.0,4.0,0,1.0,0,2.0,1309.6362132,3.0
51696,0,0.9999999,55.0,1,2520.0,3.0,0,1.0,1,1.0,2247.10829028,2.0
51697,0,0.310216657,66.0,0,5755.662592627196,16.0,0,1.0,0,0.0,1663.0,15.0
51698,0,0.0042803,61.0,0,7852.688745233271,19.0,0,2.0,0,0.0,3438.0,17.0
51699,0,0.425858047,73.0,0,4615.076417438924,2.0,0,0.0,0,0.0,47.0,2.0
51700,0,0.000277768,49.0,1,3285.0,10.0,0,1.0,0,0.0,3226.0179564,9.0
51701,0,0.418177396,42.0,1,6000.0,18.0,0,0.0,0,2.0,1014.830862,18.0
51702,0,0.0,98.0,0,6010.216407042874,3.0,0,0.0,0,0.0,0.0,3.0
51703,0,0.794055905,44.0,0,2050.0,5.0,0,0.0,0,2.0,799.6099456,5.0
51704,0,0.315852412,45.0,0,5841.0,14.0,0,1.0,0,2.0,3187.454295366,13.0
51705,0,0.025290845,34.0,0,4797.492573195671,7.0,0,0.0,0,4.0,359.0,7.0
51706,0,0.006890376,44.0,0,8366.0,11.0,0,1.0,0,3.0,2314.723318664,10.0
51707,0,0.9999999,45.0,0,10000.0,4.0,0,1.0,0,3.0,1105.88941,3.0
51708,0,0.371956301,55.0,0,12833.0,13.0,0,1.0,0,4.0,3209.7498825410003,12.0
51709,1,0.883536649,36.0,0,2800.0,11.0,0,0.0,0,3.0,882.6847568000001,11.0
51710,1,0.998181983,37.0,5,3287.0,4.0,1,0.0,2,0.0,557.830291323,4.0
51711,0,0.112174565,53.0,0,7133.019799291435,5.0,0,2.0,0,1.0,2058.0,3.0
51712,0,0.017532165,51.0,0,7018.027804500375,5.0,0,2.0,0,2.0,2115.0,3.0
51713,0,0.025388184,66.0,3,3916.0,11.0,0,1.0,0,0.0,1270.675518068,10.0
51714,0,0.047457888,52.0,0,5820.799518146672,11.0,0,0.0,0,1.0,126.0,11.0
51715,0,0.057619761,44.0,2,7000.0,16.0,0,1.0,0,1.0,1761.7483240000001,15.0
51716,0,0.000311797,40.0,0,3500.0,7.0,0,1.0,0,2.0,1192.6592405,6.0
51717,0,0.230520244,52.0,0,10100.0,8.0,0,1.0,0,2.0,1766.8250675,7.0
51718,0,0.65497076,42.0,0,3333.0,12.0,0,0.0,0,0.0,1687.4937004199999,12.0
51719,0,0.797555152,62.0,0,4300.0,5.0,0,0.0,0,0.0,1170.7277395,5.0
51720,0,0.225384747,51.0,0,8150.417641369713,9.0,0,1.0,0,0.0,3690.0,8.0
51721,0,0.015798337,78.0,0,4802.972907409753,15.0,0,0.0,0,0.0,515.0,15.0
51722,0,0.180971882,51.0,0,13187.0,8.0,0,3.0,0,3.0,5503.582647635,5.0
51723,0,0.175292356,56.0,1,4583.0,13.0,0,1.0,0,0.0,1370.70091791,12.0
51724,0,0.232796801,65.0,1,7666.0,21.0,0,1.0,0,0.0,1811.763665966,20.0
51725,0,0.059887591,57.0,0,3950.0,17.0,0,2.0,0,0.0,2490.3695270999997,15.0
51726,0,0.026371419,72.0,0,9167.0,9.0,0,1.0,0,0.0,1342.853515928,8.0
51727,0,0.205566203,71.0,0,11500.0,6.0,0,2.0,0,1.0,2825.754286,4.0
51728,0,0.256371814,23.0,0,1000.0,5.0,0,0.0,0,0.0,14.985015,5.0
51729,0,0.9999999,24.0,0,300.0,0.0,0,0.0,0,0.0,34.883721,0.0
51730,0,0.418110067,35.0,0,2380.0,13.0,0,2.0,0,2.0,1935.18689644,11.0
51732,0,0.695076328,57.0,1,4916.0,7.0,0,0.0,0,0.0,1898.6137872640002,7.0
51733,0,0.183920402,43.0,0,6666.0,5.0,0,1.0,0,1.0,4255.361634612,4.0
51734,0,0.062201543,44.0,0,3000.0,8.0,0,1.0,0,0.0,806.731089,7.0
51735,0,0.000221807,66.0,0,0.0,12.0,0,0.0,0,0.0,8.0,12.0
51736,1,0.798403194,37.0,2,8208.0,4.0,1,0.0,1,2.0,1537.8126471360001,4.0
51737,0,0.056256176,71.0,1,9833.0,19.0,0,2.0,0,0.0,2413.754524539,17.0
51738,0,0.853637691,82.0,0,6438.754360017052,17.0,0,0.0,0,0.0,2432.0,17.0
51739,0,0.0,40.0,0,1100.0,10.0,0,0.0,0,0.0,671.3896453,10.0
51741,0,0.057723026,51.0,0,8037.105146059512,7.0,0,2.0,0,1.0,2909.0,5.0
51742,0,0.035975397,78.0,0,5027.386393123655,5.0,0,0.0,0,0.0,72.0,5.0
51743,0,0.069000836,73.0,0,5500.0,8.0,0,2.0,0,1.0,2134.611886,6.0
51744,0,0.035629915,48.0,0,10500.0,16.0,0,0.0,0,0.0,255.9756255,16.0
51745,0,0.738666266,33.0,0,1800.0,4.0,0,0.0,0,1.0,292.8373128,4.0
51746,0,0.282860191,71.0,1,4166.0,8.0,0,1.0,0,0.0,1981.524359534,7.0
51747,0,0.445110978,36.0,0,3500.0,6.0,0,2.0,0,1.0,1244.644387,4.0
51748,0,0.0,68.0,0,9270.0,8.0,0,2.0,0,2.0,2309.7508362,6.0
51749,0,0.943541357,35.0,0,5700.0,8.0,0,1.0,0,1.0,2774.5132413,7.0
51750,0,0.035327445,34.0,0,3483.0,6.0,0,2.0,0,1.0,1402.597301184,4.0
51751,0,0.008269868,39.0,0,3333.0,7.0,0,1.0,0,2.0,2704.188660756,6.0
51752,0,0.080809131,66.0,0,6732.401875279455,9.0,0,1.0,0,0.0,2210.0,8.0
51753,1,0.9999999,27.0,0,2700.0,0.0,0,0.0,0,1.0,0.0,0.0
51754,0,0.652806287,54.0,0,7718.0,24.0,0,2.0,0,2.0,3342.566909266,22.0
51755,0,0.31884058,37.0,1,4158.247107265412,1.0,0,0.0,0,0.0,24.0,1.0
51756,0,0.9999999,67.0,0,10882.664898969146,7.0,0,3.0,0,0.0,5328.0,4.0
51757,1,0.888090113,56.0,1,15000.0,16.0,0,2.0,0,1.0,5387.6408249999995,14.0
51758,0,0.386353257,53.0,0,5000.0,13.0,0,2.0,0,0.0,2572.485505,11.0
51759,0,0.15904689,30.0,0,0.0,7.0,0,2.0,0,0.0,1101.0,5.0
51760,0,0.044236583,51.0,0,7640.0,10.0,0,2.0,0,2.0,1479.8063069999998,8.0
51761,0,0.9999999,27.0,0,3280.6405237004437,3.0,1,0.0,0,0.0,781.0,3.0
51763,0,0.435725142,73.0,0,2367.0,3.0,0,0.0,0,0.0,859.636825092,3.0
51764,0,0.020885018,64.0,0,10500.0,15.0,0,1.0,0,0.0,1115.8937265,14.0
51765,0,0.510195922,27.0,0,5900.0,5.0,0,0.0,0,1.0,245.958315,5.0
51766,0,0.704586977,52.0,2,7726.0,10.0,0,1.0,0,2.0,2628.659766588,9.0
51767,0,0.47196067,30.0,0,5833.0,5.0,0,1.0,0,3.0,2467.576961711,4.0
51768,1,0.600156591,40.0,0,6008.0,11.0,0,2.0,0,0.0,4130.312532376,9.0
51769,0,0.019747392,66.0,0,3750.0,7.0,0,0.0,0,0.0,274.92668625,7.0
51770,0,0.223850766,29.0,1,1100.0,4.0,0,0.0,0,0.0,485.55858340000003,4.0
51771,0,0.023730169,78.0,0,4547.948254523455,2.0,0,0.0,0,0.0,5.0,2.0
51772,0,0.423153693,75.0,0,500.0,3.0,0,1.0,0,0.0,1540.9181635,2.0
51773,0,0.005642143,29.0,0,2759.2391790889396,2.0,0,0.0,0,0.0,2.0,2.0
51774,0,0.011140451,65.0,0,6888.413022712084,7.0,0,1.0,0,0.0,2084.0,6.0
51775,0,0.037890748,26.0,0,5000.0,4.0,0,0.0,0,0.0,378.924215,4.0
51776,1,0.194447712,31.0,1,2817.0,2.0,1,0.0,3,0.0,49.98225636,2.0
51778,0,0.006720019,60.0,0,8750.0,15.0,0,3.0,0,0.0,2512.71283375,12.0
51779,0,0.864565417,69.0,0,7400.0,13.0,0,1.0,0,0.0,2837.6165356,12.0
51780,0,0.0,52.0,0,8500.0,7.0,0,2.0,0,0.0,2851.664507,5.0
51781,0,0.585506649,41.0,0,0.0,6.0,0,1.0,0,1.0,1523.0,5.0
51782,0,0.9999999,30.0,0,2800.0,0.0,2,0.0,0,0.0,200.9282408,0.0
51783,0,0.9999999,29.0,0,1600.0,4.0,0,0.0,0,3.0,579.6377264,4.0
51784,0,0.077432551,47.0,0,7416.0,4.0,0,1.0,0,4.0,1061.856815616,3.0
51785,0,0.252710853,52.0,0,1100.0,11.0,0,2.0,0,2.0,4697.7293374,9.0
51786,0,0.514080775,44.0,0,6621.0,8.0,0,1.0,0,2.0,1388.790245181,7.0
51787,0,0.0,53.0,0,4579.037098250187,3.0,0,0.0,0,0.0,421.0,3.0
51788,0,0.100474596,50.0,0,7214.0,10.0,0,0.0,0,2.0,1202.833265938,10.0
51789,0,0.068029999,40.0,0,7083.0,4.0,0,1.0,0,3.0,1101.8444348070002,3.0
51790,0,0.825199342,28.0,0,2426.0,17.0,0,1.0,0,0.0,2979.771734248,16.0
51791,0,0.413319487,68.0,0,10660.0,17.0,0,1.0,1,1.0,2426.7723454,16.0
51792,0,0.064264772,45.0,0,34000.0,12.0,0,0.0,0,2.0,1135.966588,12.0
51793,0,0.470032645,43.0,2,10000.0,9.0,0,0.0,0,2.0,1525.84742,9.0
51794,0,0.30174793,45.0,1,1.0,5.0,0,0.0,0,5.0,325.5,5.0
51795,0,0.0,47.0,0,5833.0,7.0,0,1.0,0,0.0,2567.559819745,6.0
51796,0,0.084363974,42.0,0,0.0,7.0,0,0.0,0,2.0,136.0,7.0
51797,0,0.066191761,40.0,0,5116.0,9.0,0,1.0,0,2.0,1176.7699802079999,8.0
51798,0,0.9999999,25.0,0,2000.0,1.0,0,0.0,1,0.0,507.746126,1.0
51799,0,0.0,37.0,0,4980.0,2.0,0,0.0,0,0.0,0.0,2.0
51800,0,0.279581864,52.0,0,4750.0,10.0,0,2.0,0,0.0,2392.49631625,8.0
51801,0,0.433113377,72.0,0,4166.0,9.0,0,0.0,0,0.0,354.91480871000005,9.0
51802,0,0.552967245,30.0,1,3796.0,5.0,0,0.0,0,2.0,985.7403224239999,5.0
51803,0,0.016851066,62.0,0,5723.481647053597,16.0,0,0.0,0,0.0,111.0,16.0
51804,0,0.0,67.0,0,5000.0,6.0,0,1.0,0,0.0,1296.74065,5.0
51805,0,0.051562699,36.0,0,12000.0,9.0,0,3.0,0,1.0,3692.692272,6.0
51806,0,0.038654259,54.0,0,8288.0,9.0,0,1.0,0,0.0,2630.682592832,8.0
51807,0,0.245270189,46.0,0,6000.0,2.0,0,0.0,0,0.0,182.969508,2.0
51808,0,0.003822453,83.0,0,2499.0,24.0,0,0.0,0,0.0,1121.5511999999999,24.0
51809,0,0.031365566,31.0,1,3685.6348629510685,9.0,0,0.0,0,0.0,403.0,9.0
51810,0,0.404596968,46.0,0,6783.0,7.0,0,2.0,0,1.0,4006.4093446229995,5.0
51811,0,0.424155196,44.0,0,12083.0,11.0,0,3.0,0,2.0,5464.54774553,8.0
51812,0,0.036053369,73.0,0,5463.375833026038,10.0,0,0.0,0,0.0,94.0,10.0
51813,0,0.125874949,49.0,0,6863.723272524097,8.0,0,4.0,0,0.0,2650.0,4.0
51814,0,0.864181092,41.0,0,5250.0,2.0,0,0.0,0,3.0,614.882877,2.0
51815,0,0.101885391,35.0,0,2500.0,7.0,0,0.0,0,0.0,645.7417025,7.0
51816,0,0.039855992,56.0,0,7800.0,9.0,0,2.0,0,0.0,2552.672733,7.0
51817,0,0.370356914,63.0,0,1700.0,10.0,0,3.0,0,0.0,1792.9453256999998,7.0
51818,0,0.785020281,29.0,2,4100.0,7.0,2,0.0,0,0.0,1327.6761778,7.0
51819,0,0.016531227,54.0,0,4000.0,10.0,0,1.0,0,0.0,2176.455888,9.0
51820,0,0.653549865,51.0,0,6666.0,8.0,0,1.0,0,4.0,2810.578374054,7.0
51821,0,0.00136897,60.0,0,6173.7195963663335,22.0,0,0.0,0,2.0,203.0,22.0
51822,0,0.085376186,46.0,0,25000.0,16.0,0,2.0,0,0.0,5618.77525,14.0
51823,0,0.0,36.0,0,2232.0,4.0,0,1.0,0,0.0,1755.213614496,3.0
51824,0,0.011262392,67.0,0,4987.537012798586,7.0,0,0.0,0,0.0,22.0,7.0
51825,0,0.079496025,39.0,0,8333.0,5.0,0,1.0,0,0.0,1863.776337631,4.0
51826,0,0.328124583,47.0,0,5459.0,11.0,0,1.0,0,0.0,2836.48040513,10.0
51827,0,0.492801708,60.0,0,17810.573996265077,16.0,0,3.0,0,0.0,10157.0,13.0
51828,0,0.070792921,82.0,0,5099.714456570672,4.0,0,1.0,0,0.0,1196.0,3.0
51829,0,0.9999999,25.0,0,2950.0,1.0,0,0.0,0,0.0,49.98305655,1.0
51830,0,0.016219233,45.0,0,9022.0,14.0,0,2.0,0,0.0,2770.692892474,12.0
51831,0,0.16779161,74.0,0,5807.226879427967,4.0,0,1.0,0,0.0,1545.0,3.0
51832,0,0.313003937,32.0,0,20000.0,10.0,0,1.0,0,1.0,3851.8074,9.0
51833,0,0.9999999,47.0,0,4649.021385190203,2.0,0,0.0,0,0.0,772.0,2.0
51834,1,0.208908886,68.0,6,2500.0,16.0,0,4.0,0,0.0,6402.439025,12.0
51835,0,0.132986088,55.0,0,4400.0,11.0,0,4.0,0,0.0,3264.2581224,7.0
51836,0,0.116525985,49.0,0,6154.0,5.0,0,0.0,0,3.0,117.98082636999999,5.0
51837,0,0.074927507,56.0,0,15249.0,15.0,0,4.0,0,1.0,3755.7537054179998,11.0
51838,0,0.571540278,48.0,0,10500.0,10.0,0,2.0,0,4.0,4644.5576625,8.0
51839,0,0.017032661,54.0,3,1000.0,14.0,0,0.0,0,2.0,501.49850100000003,14.0
51840,0,0.002880151,70.0,0,10500.0,12.0,0,1.0,0,0.0,2657.7468854999997,11.0
51841,0,0.124837503,49.0,0,31250.0,8.0,0,2.0,0,2.0,6999.776,6.0
51842,0,0.04642488,56.0,0,3333.0,6.0,0,0.0,0,0.0,665.800239984,6.0
51843,0,0.0,29.0,0,750.0,5.0,0,1.0,0,0.0,1586.88415425,4.0
51844,0,0.083910608,54.0,0,8160.704796259968,5.0,0,2.0,0,0.0,3166.0,3.0
51845,0,0.267605634,35.0,0,1800.0,4.0,0,0.0,0,0.0,22.9872294,4.0
51846,0,0.347474664,58.0,0,7202.0,5.0,0,2.0,0,0.0,2466.6575027639997,3.0
51847,0,0.001027128,39.0,0,4500.0,6.0,0,0.0,0,0.0,865.8076004999999,6.0
51848,0,0.9999999,71.0,0,4592.647798943022,0.0,0,0.0,0,0.0,0.0,0.0
51849,0,0.049205041,72.0,0,300.0,6.0,0,0.0,0,0.0,71.7607974,6.0
51850,1,0.75984803,31.0,1,5800.0,7.0,0,0.0,0,0.0,1099.8103782,7.0
51851,0,0.012150211,65.0,0,5366.0,3.0,0,0.0,0,1.0,12.99757886,3.0
51852,0,0.645996135,37.0,1,7550.0,9.0,0,2.0,0,4.0,2519.6662716,7.0
51853,0,0.77890964,58.0,1,1560.0,2.0,1,0.0,0,2.0,207.86675208,2.0
51854,0,0.052545517,28.0,0,5416.0,8.0,1,2.0,0,1.0,2579.523722328,6.0
51855,0,0.506530943,58.0,0,3200.0,8.0,0,0.0,0,1.0,832.7397696,8.0
51856,0,0.172866706,53.0,1,9878.0,9.0,1,2.0,0,4.0,2171.78014218,7.0
51857,0,0.252873563,54.0,0,2167.0,3.0,0,0.0,1,0.0,269.875460415,3.0
51858,0,0.377917672,57.0,0,11531.0,7.0,0,0.0,0,0.0,1480.871569281,7.0
51859,0,0.008086253,66.0,0,2700.0,8.0,0,0.0,0,0.0,740.7256571999999,8.0
51860,0,0.244732482,71.0,0,8333.0,11.0,0,1.0,0,0.0,2896.652387603,10.0
51861,0,0.097112861,40.0,0,4451.567271906939,3.0,0,0.0,0,1.0,139.0,3.0
51862,0,0.164396347,42.0,0,5275.0,8.0,0,2.0,0,0.0,4373.1709609750005,6.0
51863,0,0.131791493,62.0,0,6736.0,7.0,0,0.0,0,0.0,733.891046256,7.0
51864,0,0.575137189,36.0,0,2167.0,3.0,0,0.0,0,0.0,368.829796984,3.0
51865,0,0.007804178,82.0,0,4813.2715736951395,3.0,0,0.0,0,0.0,10.0,3.0
51866,0,0.11637612,40.0,0,3000.0,10.0,0,1.0,0,1.0,2396.201265,9.0
51867,0,0.055815088,76.0,0,7800.0,8.0,0,1.0,0,1.0,1664.786565,7.0
51869,0,0.9999999,23.0,0,3166.0,3.0,0,0.0,0,0.0,235.92548235200002,3.0
51870,1,0.915246167,50.0,2,5200.0,8.0,4,1.0,2,1.0,2393.5397044,7.0
51871,1,0.9999999,58.0,0,6550.0,0.0,0,0.0,1,0.0,11.99816555,0.0
51872,0,0.0,63.0,0,4800.0,9.0,0,2.0,0,1.0,2532.4724016,7.0
51873,0,0.0,45.0,0,5162.5008052811145,6.0,0,1.0,0,0.0,1125.0,5.0
51874,0,0.027243234,84.0,0,4569.747339451091,2.0,0,0.0,0,0.0,18.0,2.0
51875,0,0.00629012,49.0,0,8333.0,4.0,0,1.0,0,0.0,1906.771176102,3.0
51876,0,0.015693404,78.0,0,8299.0,7.0,0,1.0,0,0.0,852.897226116,6.0
51877,0,0.396107377,42.0,0,3309.0,3.0,0,0.0,0,2.0,665.798790831,3.0
51878,0,0.144350314,63.0,0,8101.0,12.0,0,0.0,0,0.0,1411.8257215560002,12.0
51879,0,0.117647059,49.0,1,6833.0,10.0,0,2.0,0,2.0,1435.789871553,8.0
51880,0,0.00397358,66.0,0,2000.0,14.0,0,0.0,0,0.0,778.6106940000001,14.0
51881,0,0.331263805,29.0,1,2272.0,7.0,0,0.0,0,1.0,617.728113728,7.0
51882,1,0.989100817,55.0,3,3890.0,5.0,0,0.0,0,1.0,442.88614720000004,5.0
51883,0,0.299113392,77.0,0,3065.0,3.0,0,0.0,0,0.0,133.956293945,3.0
51884,0,0.116754092,42.0,0,7971.0,14.0,0,2.0,0,3.0,2736.656671353,12.0
51885,1,0.248330027,51.0,2,10500.0,13.0,0,1.0,0,0.0,3844.633842,12.0
51886,0,0.01615029,88.0,0,5385.545534641338,12.0,0,0.0,0,0.0,35.0,12.0
51887,0,0.960601784,70.0,1,10186.94816694178,19.0,0,2.0,0,1.0,4744.0,17.0
51888,0,0.090444846,62.0,0,8100.0,6.0,0,3.0,0,0.0,2355.7091733,3.0
51889,0,0.0,27.0,0,2580.9328571236756,2.0,0,0.0,0,0.0,0.0,2.0
51890,0,0.487652158,32.0,0,7500.0,11.0,0,1.0,0,0.0,3568.524195,10.0
51891,0,0.666068387,48.0,1,3000.0,18.0,0,1.0,0,3.0,1946.351217,17.0
51892,0,0.063513256,51.0,0,6951.8071109928715,9.0,0,1.0,0,1.0,2107.0,8.0
51893,0,0.011428245,78.0,0,5100.0,3.0,0,0.0,0,0.0,11.997648,3.0
51894,0,0.641374345,55.0,0,6804.110343557841,3.0,0,2.0,0,0.0,2256.0,1.0
51895,0,0.012470952,59.0,0,1666.0,11.0,0,0.0,0,1.0,471.71685608599995,11.0
51896,0,0.019147138,85.0,0,5665.97926750367,21.0,0,1.0,0,0.0,1767.0,20.0
51897,0,0.052701349,83.0,4,7543.262348654683,15.0,0,2.0,0,0.0,4042.0,13.0
51898,0,0.151796175,49.0,0,6617.41096805674,12.0,0,2.0,0,0.0,2388.0,10.0
51899,0,0.9999999,49.0,0,7673.295837930474,4.0,1,1.0,0,2.0,2882.0,3.0
51900,0,0.015013585,60.0,0,11500.0,8.0,0,1.0,0,0.0,1496.8698425,7.0
51901,0,0.020406267,52.0,0,5250.0,13.0,0,1.0,0,2.0,1489.7162437499999,12.0
51902,0,0.165397603,52.0,0,4100.0,12.0,0,1.0,0,2.0,2250.4511115,11.0
51903,0,0.505885724,61.0,0,4500.0,13.0,0,3.0,0,2.0,2355.476562,10.0
51904,0,0.00418503,45.0,0,3800.0,7.0,0,1.0,0,2.0,1112.707184,6.0
51905,0,0.02122303,55.0,0,5200.0,9.0,0,0.0,0,1.0,327.936934,9.0
51906,0,0.067753469,88.0,0,4879.779388456411,5.0,0,0.0,0,0.0,32.0,5.0
51907,0,0.085606502,37.0,0,4400.0,20.0,0,0.0,0,0.0,716.8370836,20.0
51908,0,0.575221544,60.0,0,1.0,3.0,0,0.0,0,1.0,446.5,3.0
51909,0,0.0,51.0,0,3887.0,5.0,0,1.0,0,2.0,2105.458334629,4.0
51910,0,0.234588471,73.0,0,634.0,8.0,0,1.0,0,0.0,385.39212614400003,7.0
51911,0,0.186331364,39.0,0,5200.0,20.0,0,3.0,0,1.0,4697.0967108,17.0
